"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90"
,,244262,0,0,0,0,0,2,"1.5",,0,"Alfie","0.0",321,FALSE,"",,45,"244262.jpg","0.0","Doughty","0.4",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Doughty",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",505,194,504,194,495,193,507,194,1,"",2,"",,"",0,0,0,0,0,0,431,126,245,150,509,194,284,97,0,0
,,49083,0,0,0,0,0,3,"1.1",,0,"Luke","0.0",322,FALSE,"",,50,"49083.jpg","0.0","Freeman","0.0",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Freeman",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",548,225,546,225,541,224,549,225,3,"",,"",,"",0,0,0,0,0,0,149,94,319,72,549,225,562,220,0,0
,,113534,0,0,0,0,0,1,"0.5",,0,"Matt","0.0",323,FALSE,"",,40,"113534.jpg","0.0","Macey","0.9",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Macey",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",402,39,390,27,372,18,404,39,,"",,"",,"",0,0,0,0,0,0,526,44,28,17,408,39,177,26,0,0
,,422303,0,0,0,0,0,4,"0.5",,0,"John","0.0",324,FALSE,"",,45,"422303.jpg","0.0","McAtee","4.5",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","McAtee",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",511,50,509,50,501,52,513,52,,"",,"",,"",0,0,0,0,0,0,438,68,252,11,514,52,76,13,0,0
,,453537,0,0,0,0,0,3,"0.5",,0,"Carlos","0.0",325,FALSE,"",,45,"453537.jpg","0.0","Mendes Gomes","0.6",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Mendes",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",521,205,519,206,511,203,522,205,,"",,"",,"",0,0,0,0,0,0,458,226,272,41,523,206,213,73,0,0
,,156700,0,0,0,0,0,4,"1.3",,0,"Carlton","0.0",326,FALSE,"",,55,"156700.jpg","0.0","Morris","2.5",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Morris",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",586,67,586,67,586,67,586,67,,"",,"",1,"",0,0,0,0,0,0,100,29,479,41,586,67,109,22,0,0
,,174595,0,0,0,0,0,4,"0.5",,0,"Admiral","0.0",327,FALSE,"",,45,"174595.jpg","0.0","Muskwe","0.3",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Muskwe",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",477,43,476,43,466,45,479,45,,"",,"",,"",0,0,0,0,0,0,360,59,174,2,482,45,319,59,0,0
,,229164,0,0,0,0,0,4,"0.9",,0,"Chiedozie","0.0",328,FALSE,"",,50,"229164.jpg","0.0","Ogbene","0.3",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Ogbene",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",576,62,576,62,574,63,577,63,,"",,"",,"",0,0,0,0,0,0,247,48,417,28,577,63,335,60,0,0
,,168035,0,0,0,0,0,3,"1.1",,0,"Fred","0.0",329,FALSE,"",,50,"168035.jpg","0.0","Onyedinma","0.1",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Onyedinma",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",556,233,555,233,553,233,557,233,,"",,"",,"",0,0,0,0,0,0,203,131,373,109,557,233,553,211,0,0
,,199056,0,0,0,0,0,2,"1.5",,0,"Gabriel","0.0",330,FALSE,"",,45,"199056.jpg","0.0","Osho","0.2",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Osho",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",481,185,480,185,470,184,483,185,,"",,"",,"",0,0,0,0,0,0,373,90,187,114,486,185,413,163,0,0
,,490180,0,0,0,0,0,4,"0.5",,0,"Aribim","0.0",331,FALSE,"",,45,"490180.jpg","0.0","Pepple","0.3",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Pepple",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",535,55,532,55,527,56,536,56,,"",,"",,"",0,0,0,0,0,0,484,75,298,18,536,56,297,56,0,0
,,243532,0,0,0,0,0,3,"0.5",,0,"Dion","0.0",332,FALSE,"",,45,"243532.jpg","0.0","Pereira","0.3",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Pereira",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",503,196,502,198,493,193,505,196,,"",,"",,"",0,0,0,0,0,0,427,212,241,27,507,198,303,93,0,0
,,108411,0,0,0,0,0,2,"0.5",,0,"Dan","0.0",333,FALSE,"",,40,"108411.jpg","0.0","Potts","0.4",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Potts",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",400,142,387,141,369,137,402,142,,"",,"",,"",0,0,0,0,0,0,522,152,24,9,406,143,267,90,0,0
,,165152,0,0,0,0,0,3,"0.5",,0,"Glen","0.0",334,FALSE,"",,45,"165152.jpg","0.0","Rea","0.1",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Rea",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",475,186,473,188,463,183,477,186,,"",,"",,"",0,0,0,0,0,0,349,197,163,12,480,189,500,163,0,0
,,77818,0,0,0,0,0,1,"1.8",,0,"James","0.0",335,FALSE,"",,45,"77818.jpg","0.0","Shea","0.4",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Shea",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",460,62,456,57,442,49,462,62,,"",,"",,"",0,0,0,0,0,0,305,16,119,48,466,62,255,38,0,0
,,242500,0,0,0,0,0,4,"0.5",,0,"Joe","0.0",336,FALSE,"",,45,"242500.jpg","0.0","Taylor","0.6",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Taylor",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",501,48,500,48,491,50,503,50,,"",,"",,"",0,0,0,0,0,0,424,66,238,9,505,50,216,40,0,0
0,,232477,0,0,0,0,0,3,"0.0",,0,"Elliot","0.0",337,FALSE,"Joined Shrewsbury Town on a season-long loan - Unknown return date","2023-07-13T12:00:04.224388Z",45,"232477.jpg","0.0","Thorpe","0.1",FALSE,,"n",12,102,0,0,0,0,0,"0.0","0.0","Thorpe",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",496,193,495,195,486,190,498,193,,"",,"",,"",0,0,0,0,0,0,416,208,230,23,500,195,538,196,0,0
0,,207722,0,0,0,0,0,1,"0.0",,0,"Jack","0.0",338,FALSE,"Joined Dundee United on a season-long loan - Expected back 01 Jul","2023-07-11T09:00:04.234257Z",40,"207722.jpg","0.0","Walton","0.2",FALSE,,"u",12,102,0,0,0,0,0,"0.0","0.0","Walton",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",419,48,409,38,393,29,421,48,,"",,"",,"",0,0,0,0,0,0,550,55,52,28,425,48,399,56,0,0
,,223333,0,0,0,0,0,3,"0.5",,0,"Louie","0.0",339,FALSE,"",,45,"223333.jpg","0.0","Watson","0.5",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Watson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",491,191,490,193,481,188,493,191,,"",,"",,"",0,0,0,0,0,0,406,206,220,21,495,193,247,81,0,0
,,91046,0,0,0,0,0,4,"0.5",,0,"Cauley","0.0",340,FALSE,"",,45,"91046.jpg","0.0","Woodrow","0.9",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Woodrow",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",465,42,461,42,448,44,467,44,,"",,"",3,"",0,0,0,0,0,0,317,58,131,1,471,44,182,34,0,0
,,108796,0,0,0,0,0,2,"1.5",,0,"Tom","0.0",575,FALSE,"",,45,"108796.jpg","0.0","Lockyer","0.3",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Lockyer",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",467,180,464,180,451,179,469,180,,"",,"",,"",0,0,0,0,0,0,325,59,139,83,473,181,332,119,0,0
,,104047,0,0,0,0,0,3,"1.1",,0,"Pelly Ruddock","0.0",582,FALSE,"",,50,"104047.jpg","0.0","Mpanzu","0.1",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Mpanzu",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",553,230,551,230,547,229,554,230,,"",,"",,"",0,0,0,0,0,0,174,111,344,89,554,230,505,168,0,0
,,222677,0,0,0,0,0,3,"1.1",,0,"Tahith","0.0",586,FALSE,"",,50,"222677.jpg","0.0","Chong","0.1",FALSE,,"a",12,102,0,0,0,0,0,"0.0","0.0","Chong",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",573,243,572,243,570,243,574,243,,"",,"",,"",0,0,0,0,0,0,240,154,410,132,574,243,437,135,0,0
,,211975,0,0,0,0,0,2,"3.8",,0,"Manuel","0.0",341,FALSE,"",,50,"211975.jpg","2.8","Akanji","4.0",FALSE,,"a",13,43,82,0,0,0,0,"0.0","16.4","Akanji",2284,0,1,7,23,0,0,0,2,0,0,5,460,"385.6","146.5","180.0","71.4",24,"1.14","0.99","2.13","21.70",154,58,185,50,158,26,181,54,,"",,"",,"",0.04,0,0.04,0.08,0.86,0.91,231,27,401,183,167,60,82,28,0.95,0.28
,,126184,0,0,0,0,0,2,"3.8",,0,"Nathan","0.0",342,FALSE,"",,50,"126184.jpg","3.5","Aké","7.7",FALSE,,"a",13,43,92,0,0,0,0,"0.0","18.4","Aké",1871,1,0,9,15,0,0,0,2,0,0,9,419,"405.2","175.9","150.0","73.3",22,"1.55","1.30","2.85","16.48",143,52,167,43,178,35,174,51,,"",,"",,"",0.07,0,0.06,0.13,0.79,0.72,185,21,355,177,94,25,51,17,1.06,0.43
,,461358,0,0,0,0,0,4,"3.7",,0,"Julián","0.0",343,FALSE,"",,65,"461358.jpg","3.3","Álvarez","2.9",FALSE,,"a",13,43,103,0,0,0,0,"0.0","15.8","J.Alvarez",1448,9,3,5,16,0,0,0,0,0,0,14,393,"434.2","286.5","569.0","129.0",13,"6.79","1.63","8.42","17.14",126,11,111,9,46,15,75,12,,"",,"",3,"",0.42,0,0.1,0.52,1.07,0.99,52,18,559,63,112,15,102,19,0.81,0.31
,,165809,0,0,0,0,0,3,"3.8",,0,"Bernardo","0.0",344,FALSE,"",,65,"165809.jpg","3.1","Veiga de Carvalho e Silva","3.5",FALSE,,"a",13,43,106,0,0,0,0,"0.0","16.3","Bernardo",2196,4,6,7,24,0,0,0,5,0,0,9,427,"492.0","515.0","424.0","143.1",24,"2.09","3.83","5.92","23.24",103,47,51,43,72,51,68,50,,"",,"",,"",0.09,0,0.16,0.25,0.95,0.98,46,27,553,223,131,55,93,32,0.98,0.29
,,477555,0,0,0,0,0,3,"2.5",,0,"Oscar","0.0",345,FALSE,"",,45,"477555.jpg","0.0","Bobb","0.0",FALSE,,"a",13,43,0,0,0,0,0,"0.0","0.0","Bobb",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",526,209,524,210,517,208,527,209,,"",,"",,"",0,0,0,0,0,0,469,233,283,48,528,210,564,222,0,0
,,121145,0,0,0,0,0,2,"4.4",,0,"João","0.0",346,FALSE,"",,60,"121145.jpg","4.3","Cancelo","5.6",FALSE,,"a",13,43,73,0,0,0,0,"0.0","12.2","Cancelo",1273,2,2,6,16,0,0,0,3,1,0,10,304,"277.0","266.4","276.0","81.2",16,"0.83","1.53","2.36","13.34",207,78,117,25,114,12,151,37,,"",,"",,"",0.06,0,0.11,0.17,0.94,1.13,61,5,529,197,29,3,66,24,1.13,0.42
,,17601,0,0,0,0,0,1,"2.5",,0,"Scott","0.0",347,FALSE,"",,40,"17601.jpg","0.0","Carson","0.1",FALSE,,"a",13,43,0,0,0,0,0,"0.0","0.0","Carson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",388,31,369,12,351,3,390,31,,"",,"",,"",0,0,0,0,0,0,500,29,2,2,394,31,489,66,0,0
0,,463210,0,0,0,0,0,3,"0.0",,0,"Shea","0.0",348,FALSE,"Permanent Transfer to Southampton","2023-07-11T09:00:10.230763Z",45,"463210.jpg","1.0","Charles","0.0",FALSE,,"u",13,43,1,0,0,0,0,"0.0","0.2","Charles",27,0,0,0,1,0,0,0,0,0,0,0,3,"13.8","0.9","0.0","1.5",1,"0.00","0.00","0.00","0.05",363,163,358,174,513,205,372,169,,"",,"",,"",0,0,0,0,0.17,3.33,461,228,275,43,373,169,598,252,3.33,0
100,,61366,0,0,0,0,0,3,"4.9",,0,"Kevin","0.0",349,FALSE,"","2023-07-05T16:30:03.808825Z",105,"61366.jpg","5.7","De Bruyne","5.6",FALSE,,"a",13,43,183,0,0,0,0,"0.0","17.4","De Bruyne",2413,7,18,10,23,0,0,0,1,0,0,26,742,"897.8","1476.7","598.0","297.6",28,"5.34","13.69","19.03","19.88",15,6,3,2,41,28,8,6,2,"",1,"",4,"",0.2,0,0.51,0.71,0.74,0.86,4,2,595,251,7,4,67,22,1.04,0.37
,,171314,0,0,0,0,0,2,"4.1",,0,"Rúben","0.0",350,FALSE,"",,55,"171314.jpg","3.1","Gato Alves Dias","7.0",FALSE,,"a",13,43,80,0,0,0,0,"0.0","14.5","Rúben",1997,0,0,9,16,0,0,0,3,0,0,1,432,"416.8","83.7","124.0","62.5",22,"1.36","0.34","1.70","17.36",134,48,252,86,197,52,197,63,,"",,"",,"",0.06,0,0.02,0.08,0.78,0.72,103,8,482,192,127,39,57,20,0.99,0.41
,,220394,0,0,0,0,0,3,"2.5",,0,"Tommy","0.0",351,FALSE,"",,45,"220394.jpg","0.0","Doyle","0.0",FALSE,,"a",13,43,0,0,0,0,0,"0.0","0.0","Doyle",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",488,189,487,191,478,186,490,189,,"",,"",,"",0,0,0,0,0,0,399,204,213,19,493,192,585,242,0,0
,,121160,0,0,0,0,0,1,"5.5",,0,"Ederson","0.0",352,FALSE,"",,55,"121160.jpg","3.5","Santana de Moraes","13.9",FALSE,,"a",13,43,121,0,0,0,0,"0.0","22.0","Ederson M.",3150,0,1,11,32,0,0,0,3,0,46,8,581,"508.4","13.1","0.0","52.1",35,"0.00","0.22","0.22","28.08",98,14,335,5,585,70,223,14,,"",,"",,"",0,1.31,0.01,0.01,0.8,0.91,90,3,469,70,95,19,30,4,1,0.31
,,209244,0,0,0,0,0,3,"4.1",,0,"Phil","0.0",353,FALSE,"",,75,"209244.jpg","4.4","Foden","13.8",FALSE,,"a",13,43,142,0,0,0,0,"0.0","18.9","Foden",1832,11,7,5,16,0,0,0,1,0,0,15,517,"684.8","707.4","717.0","210.9",22,"5.75","4.73","10.48","17.62",47,22,29,23,28,17,26,19,3,"",4,"",,"",0.28,0,0.23,0.51,0.87,0.79,21,13,576,241,25,11,31,11,1.08,0.25
,,114283,0,0,0,0,0,3,"4.1",,0,"Jack","0.0",354,FALSE,"",,75,"114283.jpg","4.3","Grealish","8.0",FALSE,,"a",13,43,121,0,0,0,0,"0.0","16.1","Grealish",2051,5,10,10,16,0,0,0,4,0,0,9,490,"515.8","721.3","683.0","191.7",23,"4.50","6.74","11.24","14.46",96,44,27,21,31,20,35,26,4,"",,"",,"",0.2,0,0.3,0.5,0.63,0.7,18,11,573,239,32,15,46,14,1.01,0.44
,,223094,0,0,0,0,0,4,"5.5",,0,"Erling","0.0",355,FALSE,"",,140,"223094.jpg","7.8","Haaland","86.2",FALSE,,"a",13,43,272,0,0,0,0,"0.0","19.4","Haaland",2767,36,9,13,26,0,0,0,5,0,0,40,1040,"1390.0","371.0","1825.0","358.1",33,"28.54","3.11","31.65","25.24",1,1,88,6,1,1,4,2,,"",,"",1,"",0.93,0,0.1,1.03,0.82,0.85,1,1,598,76,1,1,1,1,1.07,0.42
,,91651,0,0,0,0,0,3,"3.1",,0,"Mateo","0.0",356,FALSE,"",,50,"91651.jpg","2.0","Kovacic","1.7",FALSE,,"a",13,43,53,0,0,0,0,"0.0","10.6","Kovacic",1699,1,2,4,25,0,0,0,8,0,0,2,289,"295.8","365.8","114.0","77.9",17,"1.79","2.04","3.83","24.00",191,87,89,67,207,114,158,91,,"",,"",,"",0.09,0,0.11,0.2,1.27,1.32,170,108,340,86,260,102,129,46,0.9,0.21
,,146941,0,0,0,0,0,2,"3.8",,0,"Aymeric","0.0",357,FALSE,"",,50,"146941.jpg","3.3","Laporte","0.4",FALSE,,"a",13,43,40,0,0,0,0,"0.0","8.0","Laporte",992,0,0,4,10,0,0,0,0,0,0,3,210,"183.0","111.2","73.0","36.6",11,"0.49","0.44","0.93","11.77",255,101,220,67,252,85,271,96,,"",,"",,"",0.04,0,0.04,0.08,1.07,0.91,188,22,358,178,109,29,263,89,1,0.36
,,477064,0,0,0,0,0,2,"3.5",,0,"Rico","0.0",358,FALSE,"",,45,"477064.jpg","2.1","Lewis","0.3",FALSE,,"a",13,43,29,0,0,0,0,"0.0","6.4","R.Lewis",900,0,0,2,8,0,0,0,1,0,0,0,168,"129.4","189.3","44.0","36.3",10,"0.21","1.63","1.84","8.90",286,114,154,39,289,107,272,97,,"",,"",,"",0.02,0,0.16,0.18,0.89,0.8,468,137,282,161,236,91,291,101,1,0.2
,,103025,0,0,0,0,0,3,"4.1",,0,"Riyad","0.0",359,FALSE,"",,75,"103025.jpg","4.2","Mahrez","1.3",FALSE,,"a",13,43,126,0,0,0,0,"0.0","16.8","Mahrez",1913,5,12,6,23,0,0,0,2,0,0,11,470,"540.0","803.1","524.0","186.5",22,"5.40","5.22","10.62","18.28",89,40,20,17,51,35,37,28,1,"",2,"",2,"",0.25,0,0.25,0.5,0.86,1.08,17,10,572,238,37,18,150,53,1.04,0.28
,,432714,0,0,0,0,0,3,"2.5",,0,"James","0.0",360,FALSE,"",,45,"432714.jpg","0.0","McAtee","0.1",FALSE,,"a",13,43,0,0,0,0,0,"0.0","0.0","McAtee",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",513,202,511,203,503,199,515,202,,"",,"",,"",0,0,0,0,0,0,441,220,255,35,516,203,535,193,0,0
,,88248,0,0,0,0,0,1,"2.5",,0,"Stefan","0.0",361,FALSE,"",,40,"88248.jpg","7.7","Ortega Moreno","0.6",FALSE,,"a",13,43,23,0,0,0,0,"0.0","5.8","Ortega Moreno",270,0,0,2,1,0,0,0,0,0,14,5,90,"116.8","0.0","0.0","11.7",3,"0.00","0.00","0.00","4.12",291,21,382,23,364,14,334,21,,"",,"",,"",0,4.67,0,0,1.37,0.33,515,40,17,13,2,1,220,33,1,0.67
,,244851,0,0,0,0,0,3,"3.1",,0,"Cole","0.0",362,FALSE,"",,50,"244851.jpg","1.4","Palmer","0.0",FALSE,,"a",13,43,19,0,0,0,0,"0.0","3.8","Palmer",358,0,1,1,4,0,0,0,1,0,0,0,76,"73.0","88.7","155.0","31.9",2,"0.36","0.49","0.85","7.13",320,142,247,135,173,108,281,130,,"",,"",,"",0.09,0,0.12,0.21,1.79,1.01,253,162,423,140,334,146,555,213,0.5,0.25
,,482769,0,0,0,0,0,3,"2.5",,0,"Máximo","0.0",363,FALSE,"",,45,"482769.jpg","1.0","Perrone","0.0",FALSE,,"a",13,43,1,0,0,0,0,"0.0","0.2","Perrone",18,0,0,0,1,0,0,0,0,0,0,0,4,"1.0","2.6","4.0","0.8",0,"0.00","0.01","0.01","0.19",383,177,347,170,344,170,380,175,,"",,"",,"",0,0,0.05,0.05,0.95,5,476,239,290,54,375,171,586,243,0,0
,,155405,0,0,0,0,0,3,"3.1",,0,"Kalvin","0.0",364,FALSE,"",,50,"155405.jpg","1.2","Phillips","0.1",FALSE,,"a",13,43,14,0,0,0,0,"0.0","2.8","Phillips",291,0,0,1,3,0,0,0,1,0,0,0,68,"50.0","54.4","22.0","12.7",2,"0.28","0.11","0.39","5.05",341,151,284,149,315,157,331,152,,"",,"",,"",0.09,0,0.03,0.12,1.56,0.93,196,124,366,102,351,157,532,190,0.62,0.31
,,220566,0,0,0,0,0,3,"3.5",,0,"Rodrigo","0.0",365,FALSE,"",,55,"220566.jpg","3.0","Hernandez","2.2",FALSE,,"a",13,43,108,0,0,0,0,"0.0","19.6","Rodrigo",2911,2,6,11,26,0,0,0,5,0,0,7,606,"716.0","555.9","493.0","176.9",34,"4.53","3.49","8.02","25.24",39,16,44,37,56,39,41,30,,"",,"",,"",0.14,0,0.11,0.25,0.78,0.8,122,77,501,193,142,58,113,41,1.05,0.34
,,437468,0,0,0,0,0,2,"2.5",,0,"Sergio","0.0",366,FALSE,"",,40,"437468.jpg","1.8","Gómez","1.2",FALSE,,"a",13,43,21,0,0,0,0,"0.0","5.2","Sergio Gómez",340,0,1,1,6,0,0,0,0,0,0,1,83,"76.2","80.5","30.0","18.7",2,"0.37","1.05","1.42","5.90",316,121,255,87,302,113,316,118,,"",,"",,"",0.1,0,0.28,0.38,1.56,1.59,576,183,78,40,277,103,156,49,0.53,0.26
,,164484,0,0,0,0,0,1,"2.5",,0,"Zack","0.0",367,FALSE,"",,40,"164484.jpg","0.0","Steffen","0.2",FALSE,,"a",13,43,0,0,0,0,0,"0.0","0.0","Steffen",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",411,45,400,34,383,25,413,45,,"",,"",,"",0,0,0,0,0,0,537,51,39,24,417,45,414,57,0,0
,,97299,0,0,0,0,0,2,"4.1",,0,"John","0.0",368,FALSE,"",,55,"97299.jpg","4.0","Stones","21.9",FALSE,,"a",13,43,93,0,0,0,0,"0.0","16.9","Stones",1844,2,2,7,17,1,0,0,2,0,0,13,422,"396.0","164.1","135.0","69.6",21,"1.03","0.97","2.00","13.56",150,55,175,46,188,43,185,55,,"",,"",,"",0.05,0,0.05,0.1,0.66,0.83,84,6,463,190,47,6,16,6,1.02,0.34
,,58621,0,0,0,0,0,2,"3.8",,0,"Kyle","0.0",369,FALSE,"",,50,"58621.jpg","2.6","Walker","1.7",FALSE,,"a",13,43,69,0,0,0,0,"0.0","13.8","Walker",1953,0,0,7,20,0,0,0,3,0,0,0,376,"236.8","199.4","42.0","47.7",22,"0.39","1.32","1.71","20.07",223,82,152,38,291,108,237,82,,"",,"",,"",0.02,0,0.06,0.08,0.92,0.92,155,15,325,171,184,71,127,42,1.01,0.32
,,184341,0,0,0,0,0,3,"3.0",,0,"Mason","0.0",209,FALSE,"",,70,"184341.jpg","3.4","Mount","7.9",FALSE,,"a",14,1,82,0,0,0,0,"0.0","11.7","Mount",1644,3,4,8,21,0,0,0,4,0,0,8,277,"331.4","463.1","376.0","117.2",20,"1.97","2.81","4.78","23.53",176,78,60,51,87,60,92,63,,"",,"",,"",0.11,0,0.15,0.26,1.29,1.15,32,19,565,232,106,45,48,15,1.09,0.44
,,152590,0,0,0,0,0,2,"2.5",,0,"Alex","0.0",370,FALSE,"",,45,"152590.jpg","0.0","Telles","0.2",FALSE,,"a",14,1,0,0,0,0,0,"0.0","0.0","Alex Telles",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",471,182,469,182,458,181,473,182,,"",,"",,"",0,0,0,0,0,0,341,70,155,94,476,182,396,153,0,0
,,493250,0,0,0,0,0,3,"1.5",,0,"Amad","0.0",371,FALSE,"",,45,"493250.jpg","0.0","Diallo","0.4",FALSE,,"a",14,1,0,0,0,0,0,"0.0","0.0","Amad",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",536,215,533,215,528,214,537,215,,"",,"",,"",0,0,0,0,0,0,486,243,300,58,537,215,282,88,0,0
,,467169,0,0,0,0,0,3,"3.0",,0,"Antony Matheus","0.0",372,FALSE,"",,70,"467169.jpg","3.3","dos Santos","1.7",FALSE,,"a",14,1,82,0,0,0,0,"0.0","11.7","Antony",1803,4,2,12,21,0,0,0,5,0,0,4,262,"322.0","421.0","633.0","137.1",23,"6.65","2.42","9.07","25.37",178,79,70,57,37,26,70,52,,"",,"",,"",0.33,0,0.12,0.45,1.27,1.05,37,24,570,237,113,48,128,45,1.15,0.6
,,141746,0,0,0,0,0,3,"3.4",,0,"Bruno","0.0",373,FALSE,"",,85,"141746.jpg","4.8","Borges Fernandes","24.6",FALSE,,"a",14,1,176,0,0,0,0,"0.0","20.7","B.Fernandes",3317,8,9,18,39,0,0,0,6,0,0,23,748,"1004.2","1603.7","982.0","359.3",37,"9.33","10.70","20.03","49.13",8,3,2,1,16,7,3,2,2,"",3,"",1,"",0.25,0,0.29,0.54,1.33,1.06,7,5,590,246,15,7,13,4,1,0.49
