"player_id","player_name","position","team","current_owner","free_hit_flag","cost","status","chance_of_playing_this_round","chance_of_playing_next_round","form_starts","form_minutes","form_total_points","form_goals_scored","form_assists","form_goals_conceded","form_bps","form_influence","form_creativity","form_threat","form_ict_index","form_expected_goals","form_expected_assists","form_expected_goal_involvements","form_expected_goals_conceded","results_team_played","results_team_goals_scored","results_team_goals_conceded","results_team_points","results_team_strength","results_team_attack","results_team_defense","results_opposition_strength","results_opposition_attack","results_opposition_defense","fixtures_team_fixtures","fixtures_team_strength","fixtures_team_attack","fixtures_team_defense","fixtures_opposition_strength","fixtures_opposition_attack","fixtures_opposition_defense","total_starts","total_minutes","total_points","total_goals_scored","total_expected_goals","total_assists","total_expected_assists","total_goals_conceded","total_expected_goals_conceded","total_bps","total_ict_index"
646,"Hein","GKP","Arsenal","Free Agent","-",4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
17,"Ramsdale","GKP","Arsenal","Free Agent","-",4.6,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,5,450,17,0,0,0,0.01,4,4.84,77,5.6
18,"RÃºnarsson","GKP","Arsenal","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
113,"Raya","GKP","Arsenal","Keith","-",4.9,"available",1,1,3,270,11,0,0,5,58,23,0,0,2.3,0,0,0,1.74,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,15,1350,55,0,0,0,0.02,16,12,253,22.4
2,"CÃ©dric","DEF","Arsenal","Free Agent","-",3.9,"available",1,1,4,360,19,0,0,3,93,54.1333333333333,0,0,5.43333333333333,0,0,0,2.24666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
5,"Gabriel","DEF","Arsenal","Andrew","-",5,"available",1,1,0,3,1,0,0,0,3,0.333333333333333,0,0,0.0333333333333333,0,0,0,0.0466666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,16,1464,58,1,1.12,0,0.34,17,14.79,296,51
585,"J.Timber","DEF","Arsenal","Free Agent","-",4.6,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,1,49,0,0,0,0,0.01,0,0.28,3,0.6
10,"Kiwior","DEF","Arsenal","Free Agent","-",4.3,"available",1,1,3,224,16,0,0,0,60,15.9333333333333,7.4,1.33333333333333,2.46666666666667,0,0.0233333333333333,0.0233333333333333,0.993333333333333,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,4,292,13,0,0.37,0,0.08,6,1.92,64,8.4
20,"Saliba","DEF","Arsenal","Gavin","-",5.6,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,20,1800,75,1,1.17,1,0.59,20,16.84,376,52.7
24,"Tierney","DEF","Arsenal","Free Agent","-",4.4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
25,"Tomiyasu","DEF","Arsenal","Free Agent","-",4.5,"injured",0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,5,628,39,1,0.48,1,0.41,5,7.25,147,26.2
736,"Walters","DEF","Arsenal","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
29,"White","DEF","Arsenal","Walid","-",5.6,"available",1,1,0,66,2,0,0,1,4,2.06666666666667,2.23333333333333,2.66666666666667,0.666666666666667,0.00666666666666667,0.00333333333333333,0.01,0.236666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,17,1475,69,1,0.71,2,1.91,19,14.58,343,71.5
31,"Zinchenko","DEF","Arsenal","Steven","-",5.2,"doubtful",1,0.75,2,180,3,0,0,2,22,14.4666666666667,0,0,1.46666666666667,0,0,0,1.07666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,14,1202,71,1,0.43,1,2.15,11,10,320,67.7
14,"Ãdegaard","MID","Arsenal","Gavin","-",8.5,"available",1,1,0,48,2,0,0,2,12,1.6,0.5,0,0.2,0,0,0,0.283333333333333,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,17,1509,83,4,3.99,4,4.2,17,14.9,314,145.8
4,"FÃ¡bio Vieira","MID","Arsenal","Free Agent","-",5.4,"injured",0,0,0,16,1,0,0,1,3,0.133333333333333,0.0333333333333333,0,0.0333333333333333,0,0,0,0.153333333333333,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,2,236,21,1,1.2,3,0.35,2,1.48,62,21.9
6,"Havertz","MID","Arsenal","Andrew","-",7.1,"available",1,1,3,253,7,0,0,1,31,17.2666666666667,18.1666666666667,13.3333333333333,4.86666666666667,0.116666666666667,0.0333333333333333,0.15,1.1,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,13,1168,52,4,4.21,1,1.1,14,10.15,152,72
737,"Ibrahim","MID","Arsenal","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
9,"Jorginho","MID","Arsenal","Free Agent","-",5.3,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,4,383,15,0,0.09,0,0.3,6,4.68,66,12.4
764,"Lewis-Skelly","MID","Arsenal","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
3,"M.Elneny","MID","Arsenal","Free Agent","-",4.4,"injured",1,0,3,270,7,0,0,2,38,15.4666666666667,23.3,12.6666666666667,5.16666666666667,0.133333333333333,0.133333333333333,0.266666666666667,1.25666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,1,4,0,0,1,0,0,0,12,0.4
11,"Marquinhos","MID","Arsenal","Free Agent","-",4.5,"unavailable",0,0,3,270,11,1,0,2,29,16.4,3.13333333333333,51,7.03333333333333,0.68,0.0633333333333333,0.743333333333333,1.25666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
12,"Martinelli","MID","Arsenal","James","-",7.7,"available",1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,17,1285,57,2,2.48,3,2.86,17,10.67,210,114.9
578,"Nelson","MID","Arsenal","Free Agent","-",4.8,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,102,8,0,0.04,0,0.33,0,1.71,26,7.4
772,"Nwaneri","MID","Arsenal","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
16,"Pepe","MID","Arsenal","Free Agent","-",4.9,"unavailable",0,0,3,270,11,0,0,2,45,13.2666666666667,1.4,10,2.46666666666667,0.173333333333333,0.01,0.183333333333333,1.25666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
540,"Rice","MID","Arsenal","Free Agent","-",5.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,20,1743,69,3,1.55,1,1.19,19,16.13,356,89.5
735,"Sagoe","MID","Arsenal","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
19,"Saka","MID","Arsenal","Simon","-",9.1,"available",1,1,3,258,15,1,1,2,40,20,29.2333333333333,62.3333333333333,11.1666666666667,0.296666666666667,0.36,0.656666666666667,1.14,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,19,1663,107,6,6.81,8,6.41,20,15.89,388,199.2
22,"Smith Rowe","MID","Arsenal","Free Agent","-",5.3,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,1,116,11,0,0.97,1,0.06,0,0.98,30,12.6
15,"Thomas","MID","Arsenal","Free Agent","-",4.8,"injured",0,0,3,270,19,0,0,2,73,28.2666666666667,0,0,2.8,0,0,0,1.25666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,3,250,7,0,0.07,0,0.21,2,2.53,58,13.1
26,"Trossard","MID","Arsenal","Andrew","-",6.5,"available",1,1,3,270,14,0,0,2,60,14.1333333333333,0.7,1.33333333333333,1.63333333333333,0.0433333333333333,0.00333333333333333,0.0466666666666667,1.25666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,6,657,47,3,3.06,1,1.54,6,6.2,129,67.5
30,"Xhaka","MID","Arsenal","Free Agent","-",6,"unavailable",0,0,0,90,10,1,0,1,31,18.4666666666667,4.96666666666667,15.6666666666667,3.93333333333333,0.316666666666667,0.05,0.366666666666667,0.746666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
1,"Balogun","FWD","Arsenal","Free Agent","-",4.4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,0,0,0,0,0,0,0,0,0,0,0
8,"G.Jesus","FWD","Arsenal","Keith","-",8,"doubtful",1,0.75,0,41,1,0,0,2,8,3.13333333333333,1.1,0,0.433333333333333,0,0,0,0.376666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,11,934,48,3,4.75,2,1.43,11,9.1,153,95
13,"Nketiah","FWD","Arsenal","Free Agent","-",5.3,"available",1,1,3,270,15,1,1,2,45,26.0666666666667,26.3666666666667,20.3333333333333,7.3,0.18,0.103333333333333,0.283333333333333,1.25666666666667,3,0.666666666666667,1.66666666666667,0.333333333333333,1246.66666666667,1276.66666666667,1216.66666666667,1148.33333333333,1130,1140,3,1233.33333333333,1273.33333333333,1193.33333333333,1173.33333333333,1180,1178.33333333333,10,958,60,5,4.16,3,0.32,8,9.18,180,65.4
670,"Marschall","GKP","Aston Villa","Free Agent","-",4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
49,"Martinez","GKP","Aston Villa","Gavin","-",5.2,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,19,1710,61,0,0,0,0,26,24.6,348,47.4
53,"Olsen","GKP","Aston Villa","Free Agent","-",3.9,"injured",0,0,3,270,9,0,1,2,45,22.6,10.8333333333333,2.33333333333333,3.56666666666667,0.0133333333333333,0.0233333333333333,0.0366666666666667,1.21666666666667,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,1,90,2,0,0,0,0,1,0.73,12,1.2
765,"Proctor","GKP","Aston Villa","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
57,"Sinisalo","GKP","Aston Villa","Free Agent","-",4,"unavailable",0,0,2,152,1,0,0,4,16,7.33333333333333,5.73333333333333,0.666666666666667,1.36666666666667,0,0.0366666666666667,0.0366666666666667,0.91,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
686,"Zych","GKP","Aston Villa","Free Agent","-",4,"unavailable",0,0,0,15,2,0,0,0,6,0.2,1.8,0,0.2,0,0.005,0.005,0.025,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
32,"Alex Moreno","DEF","Aston Villa","Free Agent","-",5,"available",1,1,0,8,0,0,0,0,-3,0,0.1,0.333333333333333,0,0.0166666666666667,0,0.0166666666666667,0.00666666666666667,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,2,265,15,1,0.85,0,0.61,7,2.96,47,23.1
36,"Cash","DEF","Aston Villa","Simon","-",4.7,"available",1,1,0,9,1,0,0,1,3,1.4,0.0666666666666667,0,0.133333333333333,0,0,0,0.133333333333333,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,15,1262,50,2,3.72,1,1.62,18,17.08,231,71.2
37,"Chambers","DEF","Aston Villa","Free Agent","-",3.9,"available",1,1,1,77,6,0,1,0,18,7.06666666666667,8.26666666666667,0,1.53333333333333,0,0.13,0.13,0.133333333333333,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
41,"Diego Carlos","DEF","Aston Villa","Keith","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,10,903,26,0,0.58,0,0.26,15,13.08,163,28.9
42,"Digne","DEF","Aston Villa","Gordon","-",4.6,"injured",0,0,3,251,23,2,0,1,65,31.4666666666667,8.9,27,6.7,0.17,0.0233333333333333,0.193333333333333,1.07666666666667,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,18,1521,56,0,0.37,3,2.74,20,21.91,283,86.8
45,"Hause","DEF","Aston Villa","Free Agent","-",3.9,"available",1,1,3,245,17,1,1,2,30,19.8,14.5666666666667,26.3333333333333,6.06666666666667,0.35,0.03,0.38,1.15666666666667,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
48,"Konsa","DEF","Aston Villa","Walid","-",4.6,"available",1,1,1,144,7,0,0,1,23,9.8,12.2333333333333,11.6666666666667,3.36666666666667,0.0633333333333333,0.0366666666666667,0.1,0.85,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,20,1758,51,0,1.74,1,0.75,27,25.06,327,54.8
699,"Lenglet","DEF","Aston Villa","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,3,241,8,0,0,1,0.44,5,2.5,48,8.7
51,"Mings","DEF","Aston Villa","Free Agent","-",4.1,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,1,30,0,0,0.01,0,0.16,2,1.08,5,2.2
584,"Pau","DEF","Aston Villa","Steven","-",4.7,"doubtful",1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,16,1517,61,2,0.88,0,0.54,20,21.75,308,53.9
34,"Bailey","MID","Aston Villa","Free Agent","-",5.7,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,8,859,74,6,2.94,5,3.11,13,13.21,224,91.5
59,"Bertrand TraorÃ©","MID","Aston Villa","Free Agent","-",5,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,10,2,0,0,0,0,0,0.77,6,0.3
35,"Buendia","MID","Aston Villa","Free Agent","-",5.7,"injured",0,0,1,90,7,0,0,0,24,2.73333333333333,0,0,0.266666666666667,0,0,0,0.14,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
38,"Coutinho","MID","Aston Villa","Free Agent","-",5.8,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,24,2,0,0.15,0,0.02,1,0.68,7,1.8
40,"Dendoncker","MID","Aston Villa","Free Agent","-",4.9,"available",1,1,3,187,8,0,1,1,23,8.8,11.0333333333333,20.3333333333333,4,0.13,0.0566666666666667,0.186666666666667,0.48,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,1,118,20,1,0.73,1,0.01,3,1.58,64,10
599,"Diaby","MID","Aston Villa","Gavin","-",6.6,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,16,1286,85,4,4.29,7,2.65,20,16.26,252,109.6
43,"Douglas Luiz","MID","Aston Villa","Andrew","-",5.6,"available",1,1,1,114,3,0,0,1,24,8.93333333333333,4.36666666666667,2.66666666666667,1.6,0.00666666666666667,0.04,0.0466666666666667,0.343333333333333,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,19,1653,94,6,4.99,3,2.33,26,24.01,403,116.5
46,"Iroegbunam","MID","Aston Villa","Free Agent","-",4.4,"available",1,1,3,237,15,1,0,2,53,25.8,17.2333333333333,17.3333333333333,6.03333333333333,0.203333333333333,0.1,0.303333333333333,1.14,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,4,1,0,0,0,0,0,0.09,2,0
55,"J.Ramsey","MID","Aston Villa","Free Agent","-",5.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,4,478,17,1,0.77,0,0.86,7,5.26,48,26.8
47,"Kamara","MID","Aston Villa","Free Agent","-",5,"available",0,1,1,80,3,0,0,0,11,3.4,7.26666666666667,0,1.06666666666667,0,0.0233333333333333,0.0233333333333333,0.66,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,16,1347,31,0,0.13,1,1.21,18,19.12,200,51.7
618,"Kellyman","MID","Aston Villa","Free Agent","-",4.5,"available",1,1,1,91,10,1,0,1,34,13.8,3.76666666666667,18.6666666666667,3.63333333333333,0.206666666666667,0.01,0.216666666666667,0.71,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
50,"McGinn","MID","Aston Villa","Keith","-",5.6,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,20,1706,78,5,2.95,2,3.06,25,22.53,302,110.7
767,"O'Reilly","MID","Aston Villa","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,0,0,0,0,0,0,0,0,0,0
54,"Philogene","MID","Aston Villa","Free Agent","-",4.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1.33333333333333,1165,1153.33333333333,1170,1090,1090,1076.66666666667,3,1200,1186.66666666667,1210,1143.33333333333,1153.33333333333,1133.33333333333,0,3,1,0,0,0,0,1,0.65,3,0.3
